用了两天了，非常好！用起来很方便！尤其是开车的时候，带着领导开导航有点不合适，带上这个耳机就不怕了，大赞！2019-05-25 12:05:16
京东自营速度没的说，手环电量很给力，超乎想象，戴在手腕上很轻便没感觉，就是戴在耳朵上听歌，来电话还得掏出手机看来电显示，不方便，要是有个语言报来电号码，就完美了2018-01-20 22:21:11
手环很好。家人很满意。耳机通话功能使用挺方便的，摘下就接听，放回就挂断。如果能增~信语音聊天接听功能就更好了！2019-01-25 23:49:07
最早朋友送了一个小米手环，充了两次电后，再也充不上电了，当看到华为B3手环带蓝牙耳机功能就一直犹豫，怕和小米质量类似就完蛋了，犹豫到去年双十一买了B3青春版，用到现在，感觉华为的品质让人放心，而且蓝牙耳机、久坐提醒等功能很好用，就是没有心率功能，在今年6.18还给朋友送了一个B3手环，当时还查华为无新款出现，没想到还不到一个月京东就出现了B5新手环的登记，新产品把心率监控功能加上了，赶紧登记了一个。京东自营送货速度很给力，头天晚上定，第二天早上11点就到货，带了这十几天，和B3比起来，除多了心率监测外，其蓝牙耳机的音效好很多，而且表盘可切换，屏显也比B3好的多！只有待机时间短一些，如要用蓝牙耳机，需每天晚上充一次电，但保证当天能够用！值得推荐。2018-08-05 18:54:59
物流很快，第二天就收到了。马上连接手机试用了下，挺好的，音质也很好，接电话方便，其它功能有待进一步研究。2019-05-09 20:45:53
给老爸买的，透明包装大气上档次，既能当智能手表，又能当蓝牙耳机，华为做工很赞，商务范，价格合适，值得购买！！！！！2019-05-02 20:51:08
很快就收到啦，包装很好 趁着打折力度比较大的时候给爸爸买了做生日礼物，充电很快的，而且也很好用，觉得还挺有意思的一点就是能当蓝牙耳机，希望他用的开心哈哈哈，早上跑步他也能带了！2019-04-26 21:08:14
宝贝收到了，京东自营一如既往的快，物流非常给力,客服服务态度极好，很有耐心、给人一种亲切感，好喜欢。还有包装精美，高端大气上档次;看得出来商家很用心。宝贝真心不错，与图片相符，没有任何差异，真的是物超所值，物美价廉啊。质量很好，下次还会再关顾!快递很给力，好评！发货快性价比高，给满分好评！我买东西习惯默默拍下，没有太大的问题是不会去询问客服，当然如果产品有问题，我是不会发表这条言论的。在此希望店主越做越好，回头客多多。很不错的购物体验，对比好多家最后选择了这家，果然很安心!客服也很负责，很耐心的给了推荐，即时回答问题!很赞!关键是东东很满意!值得推荐!还在犹豫的朋友们可以下手了!2019-09-07 20:37:35
B5手环不错，颜值高，女性带手环主机部分有一点长。其他都正在测试，特别试了压力测试，还有压力训练，挺好的，买手环主要是为了监测自己的心率，和其他的手环心率数值差不多。手环b5反应很灵敏，翻腕亮屏非常方便，现充好电，看看能用多长时间了。2018-07-27 17:00:35
这个手环刚开始没听说过，是看到别人带的，发现居然可以当蓝牙耳机用，感觉很方便，又能跟iphone配对使用.所以买了一个.手环带着很舒服，表带的贴合感很好，屏幕分辨率也行，看着色彩不错.配合手机APP可以设定10个常用联系人，可以监测心率等等，这些功能都很实用，最主要的是可以当蓝牙耳机用，非常好.2019-07-30 21:39:28
很多同事都买了这款，用起来很方便，接电话听音乐，好多功能。2019-06-06 18:45:45
东西不错，很好用，当蓝牙耳机使很好，就是耳机套容易沾灰，感觉好脏2019-05-14 02:40:46
超级喜欢这个灰色手环，很洋气，功能强大，彩屏，各种运动模式，买给男票，他很喜欢。2019-05-11 17:24:19
非常满意！女生戴的话稍微有一丢丢大，但也很时尚美观！屏幕显示清晰，感应迅速！功能强大，已经使用三天，科学睡眠功能很不错，自己感觉的睡眠质量和测试给出的评分高低基本符合。最重要的是颜值高！2018-10-12 10:39:51
非常好，物流很快，东西很漂亮，既能作为蓝牙耳机，又可以作为运动手环。已经是买的第三个华为手环了，每代都在进步，继续支持！2019-04-21 23:07:02
种草很久了，狠了狠心买下了心心念念的手环蓝牙手环。硅胶表带佩戴舒适，轻便，来电即取即用，工作好助手。2019-02-18 14:51:04
送货速度很快，再也不怕漏接信息或电话了，很实用，貌似没有语音拨号功能吧？好可惜，要是有这个功能就好了，方便开车时语音拨打电话。2019-04-28 11:58:47
首发购入，非常开心，B5质感很棒，比B3又提升了一个档次，表带很软亲肤材质，但是夏天却有个弊端出汗的时候太贴身。表带比B3表带宽2mm，所以想用B3表带的替换就别想了。通话质量清晰，接听拒接都非常方便，开会开车再也不用掏手机了。完美！！
先用着，过几天再追评。2018-07-21 18:16:55
真心是好手环，昨天戴着去运动，昨晚又测试了睡眠。很好使用方便，功能多，建议购买。2019-04-08 07:22:26
真的很好。方便佩戴。满满的科技感。功能非常强大。特别喜欢蓝牙耳机功能。开车。打#时。在不用拿个电话了。样式非常漂亮。高端大气上档次。具有较强的商务感觉。是我喜欢的。会推荐朋友购买的2018-07-25 22:43:17
很好用，可以记步也可以检测睡眠，当闹钟也很好，不会吵到别人，耳机也试过了，就是再薄一点就更好了2019-03-18 10:09:43
好喜欢，隔天到。主要用来打电话，开车方便。连接了苹果xsm和一个安卓机子，通话没有任何问题。包装很上档次，盒子留下了，不舍得丢。2019-09-02 23:05:11
外观时尚！功能实用！特别是彩屏字大，看着不费劲！表带物有所值，值得推荐的智能手环！2019-06-17 07:32:00
东西漂亮，质量很好，手感不错，带着很大气，跟描述的一样！2019-06-20 06:40:21
不错，好喜欢，比B3有了不少改进，B3卡扣很容易松，屏幕也大了不少，音质也好了些，赞一个！2019-05-05 13:58:44
戴了快一周，注意睡眠时间，睡眠质量好多了，蓝牙耳机接电话很方便，拿起接听放好挂机很智能，跑步心律到194赶紧放慢脚步，很满意！2019-06-28 07:56:12
简直完美，美丽与智慧的化身，给老妈买的，她开心的像个孩子，一个劲儿说以后别给我花钱买东西，但是又爱不释手，看着她那么喜欢我真的好开心2019-07-25 21:38:33
还是非常不错的，蓝牙耳机的设计非常实用，就是耗电大，每天都要充电2018-04-04 15:11:59
包装很漂亮，看起来很强大，赶紧下载软件使用。前一段准备买华为手环b3,后来听说b5要上市了，等了好久，终于用上了。显示效果很棒，反应灵敏，计步准确，功能强大，值得拥有。2018-07-20 10:36:38
京东次日达就是快，包装很奈斯，简洁，手环的颜色也很好看，我个人追求的很简单，有睡眠，步数数据就可以了，其它功能我也不在意，之前还有出门问问的手表，戴的时间有点久，想换换新鲜感，第一眼感觉还不错，通话功能暂时还没试过，戴在手腕上没负重感，可以切换抬手亮屏，能多续航些时间，后续追评2018-07-04 15:34:48
昨天开卖第一时间买的，今天早上快递还没到就到小区门口等配送员。第一时间打开。摸起来手感不错，屏幕清晰，打了个电话，声音确实很清晰，比我的两个蓝牙耳机强。个头比手环3大一圈，毕竟多了个蓝牙耳机功能。好评！！2018-07-20 11:16:41
华为手环，开车人必不可少的，很方便。之前用B2，后来磨损了，电池也不行了，所以有一段时间没用，终于签到了B5出来。用了4天，个人觉得很不错，中度使用，刚到手80%的电，用了2天半。2018-07-28 07:04:03
在华为B5没有发布的时候最初想买的是B3,感觉设计感很强，而且可以是蓝牙耳机 B5发布后我的眼神就无法移开了，功能多了，彩色屏幕，监测心率，关注睡眠，这些都给了我必买的理由。年初给父亲买的mate10,他心脏不太好，就一直想给买一个有检测功能的配套手环，这个真的很好，刚上手，很大气，跟手机很搭，功能也强大，蓝儿音质也不错，有点小贵吧，但物超所值，还是值得一试的。2018-07-19 16:28:12
产品不错，外观漂亮，功能多，尤其是可以作为蓝牙耳机使用，非常方便，推荐2019-09-08 21:27:58
和华为自家的手机很般配，使用大约3天充一次电，来电，信息都能很快接收，比手机还快一步，再也不担心漏接电话了，信息直接显示也不用拿手机。蓝牙耳机也很给力，开车时接听方便多了，比传统蓝牙耳机用着方便，不用时刻带着。2018-07-26 15:07:15
早上10点下单，赶上首发，有点兴奋，当天下午三点就收到了。京东就是快。喜欢的不行了，干净整洁，腕带，运动监测，而且还是蓝牙耳机，期待已久。果然惊艳，没有失望。送给老公的生日礼物！希望他能喜欢～现在真的方便极了，这个小东西能督促办公室久坐的我们多运动，爱上运动。而且还能监测睡眠。他的效果我会进一步考察的。目前为止五星满意～好棒2018-07-19 15:34:43
刚上手，功能很强悍，配合华为手机很好用，尤其是摘取耳机，需要双手同时按住，@减少掉失的几率。尤其是原来连过蓝牙耳机的注意了，一定要取消原配对，才可以连接新设备。2018-07-04 23:29:19
昨天早晨下单 今天早晨到货！京东快递就是快！手环保证高档上档次，蓝牙耳机 手环 手表三合一， 还可以当智能手表用 真心不错！上个月刚买的B3 用着超好，这次B5这么大的升级，真心喜欢！就是不知道屏幕耐不耐刮，需不需要贴个膜？2018-07-21 10:32:46
手环不错。外观做工很精致，功能也很实用。蓝牙耳机很方便，再也不怕开车过程中来电话了。~、短信消息提醒很方便，可以不用看手机就知道内容。还有久坐提个醒运动的功能，很人性化。刚带了两天，有些功能用一用再分享。特别提一下，京东送货速度太给力了，双十一零点后下的单，早上7点就到货了，赞?。2018-11-13 12:15:10
从B2、B3到B5，每一款都用了，很喜欢华为的手环！而且一代比一代功能强大，视觉效果也有了很大改善！还会继续关注！2019-02-28 09:24:06
之前用了二年的华为B3，啥也没坏&hellip;但是被我喜新厌旧了&hellip;检讨一下！一时冲动就买了这个B5&hellip;非常好用！心率，睡觉监控&hellip;开车接电话&hellip;太方便！2018-10-28 11:48:56
手环功能非常强大，能当蓝牙耳机用，能计步数，测心跳，记录睡眠质量，非常实用的一个手环，描述一致，配送速度快，支持京东支持华为。2019-04-17 16:58:47
手环收到了，昨天晚上下的单今天上午十点就到了，物流速度非常给力，不错不错，戴上手环接听电话很方便，在也不用拿起手机了，快递小哥态度非常好，提前电话联系，6662019-09-25 12:52:42
用了一个多月了，主要是为了开车打电话。确实方便，据反馈通话效果不错。正常使用续航时间2-3天，充电很快。2019-04-09 13:22:15
确实不错，信息提示，来电震动提示，心率测试！每种功能都很强大。买之前各种纠结，买之后确实不错！2019-09-14 14:26:09
生活很方便，操作很便利，送货也非常的快，我感觉应该有很好的购物体验，在设计方面也是非常的合乎心意，那么，希望我们两个可以，更好的融洽的，磨合起来2019-01-24 14:25:57
很漂亮  物流次日达 很给力  用了几天 感觉很好  开车的时候来电不用再找手机 直接抬手 想接就接 不接直接拒绝  非常的方便  非常喜欢 华为给力2018-07-24 12:24:30
非常的不错，收到就马上拿出来用了，功能比想象中的强大，确实需要一如既往的支持国产。以前手机震动，有电话来都不知道，现在完全不用担心了。2019-01-10 12:05:33
不错，非常实用，很方便，尤其是有个小孩子，省的手机铃声响了，又不漏接电话2018-09-14 10:31:00
挺好的，看到同事戴着挺好，觉得老公适合，就买了一个同款的，很不错2019-06-07 10:52:47
不错，觉的很实用，尤其开车的时候，就特别试用，就是手机设置真真是特别麻烦，各种权限设置！2019-01-05 07:47:59
物流非常的快，手环之前用过，非常实用，只是丢了，就又买了一个2019-02-13 13:38:26
真的好用，音质很好，戴在手上不会感觉不舒服，操作也很灵敏，很值2019-04-27 11:10:37
很好用的智能手环，最重要的功能就是打电话很方便。希望以后电话簿可以多存储一些2019-06-13 16:34:02
很好，功能强大，打电话方便，开车专用，做工精细，大牌品质2019-03-08 22:05:02
本来想买机械手表，看见B5首发，想法就改变了。签收下来第一印象没有让我失望，跟B3没有发比，金属质感很上档次，大屏显示一目了然。一家人使用华为荣耀手机，配合华为手环也算支持国产。华为品质京东的信誉，值得拥有，点个赞！2018-07-20 14:29:19
很好看，也很好用，高端大气，喜欢的就下手吧.2019-04-30 11:09:09
好！很好！这个产品非常好！质量不错！下次继续购买！商品包装的特别的好，无破损哈哈！好评！物流也相当的快！赞一个！不错！2019-01-15 02:21:59
第一次买手环，带着支持华为的心情来买的。收到以后很满意，做工不错，功能好用，苹果手机也能配对使用，操作简单，非常棒。值得入手。2019-08-30 19:15:03
前几天无意间看到别人从手腕上拿下蓝牙打电话，直接被种草了，立马各种搜索，发现是华为，本来打算买B3的，看到新品过一礼拜就要出，对于电子小白来说，想想各种升级嘛是肯定的，于是等啊等，等到昨天准点抢，今天收到很帅气哦，哈哈哈，炫酷炫酷！喜欢喜欢！2018-07-20 10:50:09
高端，大气，上档次，送给男朋友的礼物，早上买晚上就到了，快递员很辛苦负责，男朋友很喜欢，很开心，棕色牛皮腕带很显档次，不错不错2018-12-25 10:00:29
先买了一个商务版，又买了一个运动版，都很都很好。
音质特别好。
运动版的给大小朋友给带着手上了，只好出一个商务版的图片。2019-03-28 16:25:59
给表弟买的，所以还没有拆开，快递和服务还是一如既往的好，选的13号下午到，就准时13号下午到，快递包装得也很好，暂时还没有拆开，看上去应该没有什么问题。具体要等使用一段时间过后，再看看使用效果和质量。希望京东能够和以往一样不要让我失望，之后再来进行评价。2019-09-13 16:54:30
这款华为B5配合着IOS系统用还是很不错的，基本的手环功能都有，配合它独有的蓝牙耳机功能，能使无论的工作效率还是商务效率得到极大的提高，作为一款价值1000左右的手环觉得它发挥了应有的价值观。然后说在期待着升级同两部手机使用蓝牙功能。2018-07-21 18:35:38
手环很漂亮，戴着没有不适感，一直用华为家的东西，手机，快充插拍，快充数据线，拓展坞，质量都很棒，这次手环关注了好久了，终于抢到了。好高兴，自营店送货超级给力。很满意的一次购物。2018-07-20 17:13:38
挺满意的。上市首日就下单了。比前一代好看，屏幕很清晰，我没拍好。买电子产品就得趁早。盒子好大呀，本来以为会很小呢，这样很不利于收纳好吗？配了三个耳机套，很人性。就是觉得有点贵呀。2018-07-20 20:45:50
非常好，能同时连接2部手机，不用担心漏接电话了2019-06-26 20:56:01
之前一直准备入手b3，这次b5发布了，还是彩屏。还增加了心率检测功能。果断入手。试用了下，真心的不错。2018-07-23 11:07:11
情人节礼物，很满意，高兴坏了，很好用，接听电话很方便，最有趣的是测睡眠时间睡眠质量！物流也很满意！2019-02-17 14:14:52
性价比挺高的，买来送人的，电话 心跳都能检测，感觉比小米更实用，外包装也很精致，配件齐全，先试用一下，再来追评2019-05-22 10:16:10
赶上首发有点兴奋，今天下午三点收到了。京东就是快。喜欢的不行了，干净整洁，腕带，运动监测，而且还是蓝牙耳机，期待已久。果然惊艳，没有失望。送给老公的生日礼物！希望他能喜欢～现在真的方便极了，这个小东西能督促办公室久坐的我们多运动，爱上运动。而且还能监测睡眠。他的效果我会进一步考察的。目前为止五星满意～好棒2018-07-20 15:59:54
收到货试戴了两天，款式不错，运动休闲，蓝牙通话声音清晰，主要是开车接电话方便，心脏测试，运动都挺好滴，这款手环很合老公心意，信赖华为品牌的质量，也信赖京东自营的产品2019-04-13 19:01:30
送给长辈的&hellip;&hellip;操作简单，佩戴方便&hellip;&hellip;耳机戴起来也很舒服，通话效果很好，很清晰&hellip;&hellip;2019-07-12 06:06:16
宝贝收到了，迫不及待的就用上了，接听电话声音清晰，耳塞特别的舒服。包装也很好，非常的喜欢2019-09-17 18:53:25
看了好久终于等到B5抢购 准时下单 哈哈！！ 给男朋友买的生日礼物，他收到后很开心，华为果然是大品牌，高端大气上档次，男生带着这款 大小也合适，其他功能还有待试用！ 暂时他说耳机有点扣不住，不知道是不是没有弄好！送了一个VR ！！！2018-07-20 15:30:19
用了2年的B2下岗了，比起B2 更大更厚实了，不过个人还是喜欢轻薄一些就好了。屏幕显示的字更大了，主要看好便携 蓝牙耳机，很有设计感 这是我购买的核心理由。，深度卡槽取出更稳更方便了，什么时候支持eSim卡就完美了。后期就看续航能力了。什么心率检测睡眠检测，我觉得真得考虑考虑其实际价值了及真实实用性了。问得来说不错，加油2018-07-20 11:04:44
戴了一段时间过来评价，非常便捷，运动监测也很好，是正品，好评2019-04-11 08:33:02
款式很时尚，送给老爸的礼物，老人家很满意。如果能增加测量血压功能就完美了。2019-01-23 09:20:23
昨晚下单，今天下午送到！外形如所企盼，质量感觉很好！强烈支持国货，为华为创造点赞！2019-04-30 23:46:30
单位登山运动的奖品，哈哈，为了它也是拼足全身力气登顶，蓝牙耳机很实用，而且不用使劲往耳朵里塞，直接挂在耳蜗上就可以了，好方便2019-05-07 08:58:12
其实已经有好几副蓝牙耳机了，但看了这款还是很喜欢所以就买了一副，使用了一天，感觉确实还不错，关键是方便2019-07-04 08:38:41
上市预约的，用了一段时间，非常喜欢，很方便，尤其是夏天，手机在包里不用往外拿了，接打跟方便。另外，还赠送了VR眼镜，此次购买，完美。2018-08-05 09:43:39
外观漂亮大方，包装完美。实用性非常好，接打电话方便，商务人士必备，表带舒服。平时电话多的时候基本上一天半到两天一充。2019-08-21 07:06:39
满意。质感、外观都不错，买的目的是为了监测睡眠。完全满足要求。耳机也很方便。2019-04-15 09:22:00
要说下，我晚上快十一点下的单，第二天上午九点半就收到货，这个真的很佩服。东西拿到手使用，功能方面满足需求，主要是待机时间，正常用一天下来20%左右，接打电话正常，这个价位很满意了。值得拥有2018-09-10 21:25:36
很商务范儿，即能当手表带，又比华为的智能手表方便佩戴，电话来了还能摘下来当蓝牙耳机，绝对黑科技2019-09-22 13:32:00
华为B5手环的佩戴舒适，做工精细，作为为一款运动辅助设备还是非常合格的。配套的APP也能根据用户的运动、睡眠、身体状况给出相关的报告。要是可以结合天气预报、地理定位等功能提供更多及时的提示信息等。比如：亲，你最近休息得不好，天气要变了，注意加衣。亲，根据你的反应，你可能高原反应了，你应该备用一些XX药品。这样的提示会让人更加觉得智能，更有使用的价值。2018-07-20 09:47:08
使用一段时间后再评论的，确实很不错，原来买了蓝牙耳机放车上用，但是因为平时一个人开车比较多，都是直接用车载蓝牙，所以蓝牙耳机基本没用，想用时往往没电了。用了这个手环蓝牙耳机以后，确实方便了很多，而且还带监测功能。直接把原来后面的华米amazfit col 手环出了。物有所值！2018-08-08 00:20:41
华为产品，一惯的信任和好评，使用方便，通话效果很好，非常满意。2019-03-27 11:03:56
之前买的是b3，现在买的是b5感觉，比如比b3升级好多了，嗯，多了心率功能，其他的感觉，如果不用华为的手机，还是有很多不便的，总的来说评价蛮好，比较实用非常实用2018-11-14 19:00:32
昨天晚上下的单，中午就到了。非常喜欢，第一次使用手环，屏幕显示很清晰，蓝牙耳机通话质量也超级棒，华为的品质真心不错，操作也比较简单实用，找手机的功能也非常有用，唯一缺点可能就是常用联系人数目偏少。2018-07-20 16:54:51
一直在用你家的手环，这回的B5更为时尚，更为大气，更为实用，用蓝牙接听电话，更为方便，你～值得拥有!!!2018-12-26 07:07:13
送给老婆和自己的七夕节礼物，老婆心率低，所以买个手环随时关注，华为的手环品质功能很好很多，心率/睡眠/步数/压力等都实时记录，还能用蓝牙接打电话，接收短信和微信通知信息，太方便了。2018-08-28 20:07:17
物流速度很快，待机时间很给力，通话效果很不错！最主要的是连接了两台手机，加起来3个号码！绝对好评！！！? ? ?2019-04-08 21:49:08
以前就使用华为手表，为了开车接电话方便一些，买了S5，用着很方便，音量比较大，很清晰。2019-05-03 15:56:07
老公很喜欢，宝石蓝的颜色集商务与休闲一体，什么场合都能吼得住2019-06-26 15:25:56
挺不错的 ，带着挺时尚的 ，接打电话方便多了，音质也很好，价钱也不贵，值得拥有！！2019-06-22 14:37:35
一直期待着这款B5，做工精细、很有档次，非常满意！日常工作电话多、信息多，B5的AMOLED彩色显示屏更便于信息显示，音频处理也采用了三核音频芯片，期待嘈杂环境中的通话降噪效果，健康管理更是迫不及待尝试啦2018-07-20 11:02:25
换表盘很方便，接听电话声音清晰，很不错，用耳机听导航也很请自取，音质不错。 用了一周才评价，电量看电话多，随时看看时间步数什么的能三天剩40%左右，充电很快。值得购买。2018-09-14 16:19:31
真的非常非常喜欢，老婆送我的，质量、做工、款式没得说，快递小哥冒雨送到的，辛苦快递小哥啦！  第一次买的时候999 下单的时候显示三天后送到，付完款显示六天后调货送到手，媳妇也偷偷瞒着我。第二天在看调拨时间又推迟了，才发牢骚给我说的。我一气之下退货了，结果第二天无意打开一看降价899果然入手。今天货刚到！哈哈哈&hellip;&hellip;开森！！！2019-07-19 15:11:29
包装很精致，戴在手上还是有些分量的，屏幕很清晰，滑动也很流畅，需要配合手机app才能发挥其功能，等用过一段时间再来评价其功能。总的来说，作为一款智能手表，还是符合我对它的期望的。2018-08-20 23:34:49
外面一层是烤漆的 蹭了很容易掉漆 其他都还行 匹配华为手机用更好 充当手表 计步器 心率 睡眠记录等等 提醒自己健康生活 总体来说不错 价钱再优惠30% 性价比就很高了2018-08-06 17:25:49
感觉是目前性价比很高的一款手环，需要的功能基本都具备了，开车打电话非常方便，耳机的音质也可以，通话很清晰。另外，华为运动健康已经涵盖了所有的功能，华为穿戴我认为不需要再下载了。总体来说还可以吧，满意。2019-01-23 08:38:17
很漂亮，非常实用，信息提醒，运动监测，遥控拍照，每个功能都很好用，非常喜欢2019-06-18 14:20:14
很好用哦，功能比较多，一看高大上，适合电话比较多的人！还有计步，心率，时间等功能！一表多用！方便！2018-11-16 11:46:09
非常的漂亮，时尚，美观，大方，一拿到的时候是百分之80的点，现在用了4个小时了，还是百分之80！非常的赞。没拿到之前看评论，有说电量不够用的，还挺担心的，用了这四个小时一点电量都没少，非常的棒，接了二个电话，大约20分钟左右，。2018-04-11 14:34:01
包装很好，颜值高，质感不错，戴着也很舒适，买给家人的，很喜欢，第一时间就戴上了。心率，睡眠都试了，很有用！大爱大爱！2018-07-22 07:40:10
高端大气上档次，接听电话很方便，携带也方便，充电快，两天用了28%的电，我的电话相对很多。所以电很耐用。胖子的手带上去不会显得太小气。很好的购物体验。京东从来没有让我失望过。2018-07-31 11:49:10
手表很好，使用很方便，特别适合开车使用。找手机的功能也特别好用。再也不怕找不到手机了。2019-04-25 11:41:42
使用近一周才来评价，质量很好，很方便，充一次电可用两天！2019-04-14 19:04:19
商品很好，外观漂亮，包装精美，质量好，功能强大，性价比超高，满意，支持华为，支持京东！！！！2018-07-24 15:36:13
用的mate9，所以手环也就选择了华为b5，第一次用手环，觉得还是不错的，带起来很大气很好看，显示清晰，蓝牙通话连接很好，其它功能再试。预约可以减50，很划算，还赠vr眼镜，太值了2018-07-20 19:39:45
很清晰的音质，显示屏很给力，连短信息都能显示，太神奇了，超级喜欢，情人节礼物值得拥有2019-02-14 20:49:14
手环收到了，京东自营店买的，不像其它专卖店有东西送，但质量放心点，和图片一样，试了一下，非常好，用一段时间再来追评！2019-04-14 13:55:10
功能非常强大，电话，运动相结合。戴在手腕也非常漂亮。2018-08-02 11:32:18
好用好用特别好用！小小体积功能强大，做耳机打电话就不用说了，目前发现闹钟、找手机也是很实用的功能，还发现个小秘密，利用蓝牙断开提醒功能还可以发现手机远离自己了，再不会把手机落下啦。女生戴也不会觉得太大，满分！2018-11-19 09:46:49
高大尚的东东。。拿到家，女儿看上了，去跑步直接就带上手不肯摘下来了。。晚上再试下蓝牙功能2019-03-17 14:05:30
很漂亮，很实用。俩字：大气！
老婆过生日送给老婆，老婆特别喜欢！对自己送的礼物也很满意。自己也准备入手一只！2019-01-22 18:22:01
从华为B2就开始关注了这个产品了，一直在等彩色屏幕的，看到B5出来后立马就心动了，赶紧上网查看信息，大屏彩色显示，可立马拿下来变为蓝牙耳机，对经常开车的我简直太合适了。第一时间下单，京东送货很快，第二天就收到了，产品做工很精致，显得很有档次，非常喜欢。2018-07-20 11:09:41
真是不错的，使用方便，通话清洗，充电也快速，使用时间也长，b5又加心率真是不错，很喜欢，特别是黑色的，不夸张，不张扬，真心比别的颜色好。2018-08-05 14:25:43
看了很久终于下手买了，带了一天才来评价的。带着很舒服，京东快递非常给力。2019-06-26 21:36:54
感觉很好，很方便，以前用的蓝牙耳机打电话，对方总是：喂喂喂...听不清楚，用了这个以后还没有出现过这种情况！尤其开车时，摘取放回都很方便！推荐！2018-04-10 18:37:22
在几个手环和蓝牙耳机之间纠结了很久，最终选了这款，因为需要蓝牙耳机和手环功能，这款性价比肯定是不高，最大槽点是续航太短。耳机在需要时直接从腕上取拿再放回腕上存放，这是这款的优势，别无他。2019-03-10 11:50:35
一直想买蓝牙耳机的手环，之前看B3，没下手，看B5发布了就索性等着了，京东给力，上午买下午到，上手不错，还在摸索阶段，应该会很好用的2018-07-19 18:35:17
东西很漂亮，品质做工很好，还送了一个VR 眼镜，如果能配个蓝牙耳机固定圈就好了，总感觉这个耳机稍微有的剧烈碰撞就会掉下来。2018-12-27 20:50:26
华为B3青春版是非常不错的一款蓝牙运动手环，之前用过华为B3商务版，比青春版多了天气预报、手环拨号功能，没有什么其他新鲜的功能，但是。这款的续航能力特别强，双扣设计跟防掉，满意。2017-12-31 21:54:30
已经用上了，非常好，只是我是连苹果的，有些功能不能用，准备换华为。全五分好评。2019-02-20 21:47:26
用了一个多星期，谈谈感受。这个手环除了电池不耐用，没有心率监测功能外，其他都是满分，特别是找手机的功能！对手机经常乱丢的盆友来说简直是一神器！自从用到第一部华为手机，对华为产品就有特殊的好感，可能也是拥护我强大国产品牌的心理在作怪！本人身高170，女，戴着很酷！2018-06-29 10:42:49
看着不错，挺高大上的。想买个蓝色的，不知道实物是什么样没敢买，这个颜色卖的最好，看着挺有档次2019-01-13 13:22:49
感觉非常好，功能比较强大，可以连两部手机，佩戴也很舒服，华为很好，支持国货，电池续航目前还不清楚2018-12-18 09:02:30
很好，很好，外观很精致大气，儿子非常满意，618买的比较划算，京东的老客户了2019-06-20 10:07:42
商品很喜欢，之前用的是B3用了两年，换了B5，从界面到功能都有很大的提升，很喜欢蓝牙耳机2019-03-26 09:31:02
非常时尚，而且好用，解决了开车接听电话和普通蓝牙耳机易丢失等问题。价格也很便宜，待机时间长，5天左右才充一次电。2019-01-01 14:12:13
东西精致小巧，搞活动的时候入手非常值。功能多，还可以当蓝牙这点非常好，其他手环都没有这功能。京东送货也很及时，还是按照约定时间送达，非常棒，还会在京东继续购物。2019-08-30 16:42:09
表带比上一代有所升级，戴着更加舒适。屏幕变大，彩屏显示效果更好，内容更加全面。新增多种传感器，健康管理更全面，非常好！京东物流很给力！！！2018-07-20 08:50:52
非常精美，表带升级后舒适柔软，佩戴方便，彩屏靓丽，查看通话记录和联系人非常方便，希望能继续保持下去，华为品牌真的很赞！通化质量清晰！声音大！2018-07-20 12:07:33
近两年感觉华为的产品越来越好，技术、工业设计也越来越突出。上一代使用的B3，可惜丢了，收到B5后还是熟悉的感觉，但是功能更加完善，很方便。祝福华为越来越棒！2018-07-20 13:33:57
颜值很高，也不重，表带很软，运动戴比手表方便，功能也比较全，商务和生活用都很实用。相比B2屏幕大了，希望后续可以有更多表带可选择替换。京东快递隔天到，放心。2018-07-20 10:45:45
自己下了一个，同事看到后非常的喜欢，又帮同事各下了一个。带着很方便，屏幕分辨率也挺不错的，跟华为的手机连接非常的快，上面也有各种各样的应用，使用起来非常的方便。跟蓝牙连接时，接电话声音也非常的清晰，最后希望京东越来越好。2018-10-25 23:36:42
首先，快递很给力，超级?。收到的宝贝很精致也很漂亮，送给男朋友的圣诞礼物，他很喜欢很喜欢。虽然出现了差价，但是也很友好很愉快的解决了这个问题，另外，客服姐姐的态度超级好，表白，祝生意兴隆！2018-12-20 17:12:12
完美。操作便捷，反应迅速，通话清晰。一个手环带蓝牙功能简直是神创意。关键是使用场景的识别定义给满分，取下时声音自动到耳机，放置到手上时亦能直接拨打接听电话。还送了小阅悦VR眼镜。满分好评。2018-07-24 22:37:55
物流发货速度快，产品很好用，功能全，关注很久了终于入手，适合我这种电话较多，手机两部的人士使用，比较方便2019-08-22 15:15:08
还是很不错的，开车接电话方便多了，心率也挺准确的，还能记录睡眠时间，还有久坐提醒，真的很好哦！2019-08-03 21:15:31
凌晨下单，晚饭前收到，满意。接听电话方便，声音清晰，信息提醒很好用，生活健康提醒没有体验。2019-02-09 19:01:05
一直很想要买个运动手环，买小米还是华为，考虑了很久，正好碰到华为B5上市，果断出手。到手后用了一天，功能确实多，有几个功能还在摸索，心率监测和血压计测量的一样，当蓝牙耳机用很好用，款式很好看，真皮表带也很有档次，大爱。不错不错，值得推荐！2018-07-24 14:09:10
不错的产品，手环很漂亮，钛金灰喜欢这个颜色，感谢京东自营店客服细心解答，更多功能还在慢慢熟悉和调整2018-11-14 18:33:36
