DMDG,DMDG 体脂手环智能运动手环手表男女体脂检测心率监测蓝牙计步器多功能腕带苹果安卓华为小米通用手环 炫酷黑（一键检测体脂）,47099387018
小米（MI）,小米（MI） 米兔儿童电话手表3C 双4G网络高清视频拍照AI英语学习机手机插卡双向通话多重定位手环 米兔儿童4G电话手表3C 蓝色,54044597558
amazfit,amazfit 华米新品米动手表青春版Lite智能运动手表腕带防水运动手环心率睡眠监测离线支付 lite曜石黑【送保护壳+高清贴膜*2】,49288216285
小米（MI）,小米（MI） 小米手环4NFC可选睡眠监测心率智能支付运动跑步手环3男女腕带防水计步手表苹果手机适用 小米手环4-nfc版,11281714445,时代数码旗舰店,64.00g,中国大陆,跑步，游泳,单点触控,支持蓝牙,无,硅胶,彩屏,50米防水,14-16天,消息提醒，NFC功能，运动计步,来电提醒,不支持蓝牙通话,通用
华为（HUAWEI）,荣耀手环5 3/4原装充电器nyx-b10智能冲电底座华为运动手环3/Pro通用b19/29快速充电 原装手环充电器底座,50513230132
NOERDEN,NOERDENMATE2,40431397581
爱多（IDALL）,爱多（IDALL）W8+,53562073494,IDALL旗舰店,0.83kg,中国大陆,W8+,1.2英寸以上,单点触控,支持蓝牙,来电提醒,皮革，TPU,彩屏,30米防水,跑步，游泳,消息提醒，心率监测，睡眠监测,一年质保,拍照
华为（HUAWEI）,华为（HUAWEI） 荣耀手环4/5标准版NFC版彩屏运动计步心率睡眠监测50米防水来电消息提醒男女 手环5 NFC版【陨石黑】,53818039864,金达威数码专营店,300.00g,跑步，游泳,全屏触控,支持蓝牙,无,硅胶,彩屏,50米防水,7-10天,消息提醒，心率监测，睡眠监测,无,不支持蓝牙通话,男士，通用,0.8-1.0英寸
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 智能手环彩屏测心率血压运动手环手表多功能防水计步器适用苹果安卓 黑色-钢表带,41466701712
华为（HUAWEI）,华为（HUAWEI） 荣耀手环5多功能智能运动防水心率睡眠血氧检测门禁公交NFC刷卡支付男女手表 【七仓就近发隔日达】陨石黑默认送黑色表带,52621678461,诺信达数码专营店,100.00g,全屏触控,支持蓝牙,来电提醒,0.8-1.0英寸,硅胶,跑步，器械训练,14-16天,通用,彩屏,50米防水,支持泳姿识别,不支持蓝牙通话,一年质保
华为（HUAWEI）,华为（HUAWEI） 原装智能手环【运动计步/心率睡眠监测/独立GPS/50米放水可游泳/移动支付】 黑色【赠表带+屏幕贴膜】,48435290164
瑞德罗曼,瑞德罗曼W180,45818203035
瑞德罗曼,瑞德罗曼W860,40971596182,瑞德罗曼数码旗舰店,1.0kg,单点触控,支持蓝牙,跑步，器械训练,消息提醒，心率监测，运动计步,硅胶,通用,7天以下,黑白屏,生活防水,不支持,防丢失,来电提醒,不支持
希娜塔,希娜塔W19,55328012310
Fitbit,FitbitInspire,43775161994
卡丝拉狄（cathyladi）,卡丝拉狄（cathyladi）D310,43438961248
华为（HUAWEI）,华为（HUAWEI） B5商务智能健康手环男女运动手环智能手表蓝牙耳机蓝牙通话睡眠监测电话手环计步器 商务版摩卡棕【彩屏心率手环腕上蓝牙耳机】,53942085973,顶然数码专营店,100.00g,中国大陆,华为 B5智能手环&GJ(不得批发),跑步,单点触控,支持WIFI,7天以下,其他,不防水,支持蓝牙通话,0.8英寸以下,短信收发,短片录制,男士
ADZ,ADZN58,41383705865
AMAZFIT,AMAZFIT月霜,100003934004
DMDG,DMDG 【动态心电图】运动手环智能手环男女测心率血压防水手表腕带计步老人手环睡眠监测华为小米通用 彩屏款黑红色（远程关注家人健康）,30655928234
华为（HUAWEI）,华为（HUAWEI）华为手环3e,38393599335,豫泊德仁数码专营店,69.00g,华为手环3e,0.8英寸以下,单点触控,跑步，骑行，登山，游泳,运动计步,硅胶,其他,30米防水,不支持,16-21天,一年质保,不支持,男士，女士，通用
华为（HUAWEI）,华为（HUAWEI）华为手环4e,55097503745
真匠,真匠 老人电话手表健康测心率防丢防走失老年成人追踪器gps定位跟踪器男女智能定位手环 金色P1_心率监测+北斗gps定位+事情提醒,18370508578,真匠数码旗舰店,28.00g,中国大陆,12-14mm,30mm以下,4-7天,5种以下,彩色触屏,生活防水,其他,插卡通话,一年质保,GPS定位，电子围栏，久坐提醒,老人,智能通话手表
华为（HUAWEI）,华为（HUAWEI）智能运动手环3pro彩屏触控心率监测跑步计步器游泳防水NFC荣耀男女士通用手表 【GPS版】3Pro曜石黑（送表带+贴膜+充电头）,47882732388
普利邦（pulibang）,普利邦（pulibang） 医疗智能手环自动监测心率血压远程关爱老人健康手表苹果华为小米通用,54765731972,普利邦影音娱乐旗舰店,1.0kg,PLB2019081501,跑步,单点触控,支持蓝牙,7天以下,墨水屏,生活防水,不支持蓝牙通话,1.0-1.2英寸,来电提醒,防丢失,男士，通用,心率监测
华为（HUAWEI）,送礼包 华为荣耀儿童电话手表 七重定位智能高清插卡通话360度多功能男孩女孩学生手环电子围栏远程监控 小K2【甜心粉】+送吊坠+贴膜2个+文具+充电头,54924732079
华为（HUAWEI）,【新品】华为智能手表WATCH GT 两周续航 户外运动手环 实时心率 高清彩屏 NFC支付2 雅致款-黑色,52199450468
华为（HUAWEI）,华为智能手表WATCH1运动手表手环蓝牙通话手表计步心率微信聊天电话手表男女 WATCH1 土豪金真皮表带,10266744622
小米（MI）,小米（MI） 小米手环2代智能运动手环4男女防水手表心率手环腕带计步器3 小米手环2代黑色,10392128697
AMAZFIT,AMAZFITA1712,100002712110,140.00g,中国大陆,1.2英寸以上,单点触控,跑步，骑行,消息提醒，心率监测，睡眠监测，NFC功能，运动计步,TPU,彩屏,50米以上防水,不支持,16-21天,一年质保,不支持,男士，女士，老人，儿童，通用,不支持
DMDG,DMDG 运动智能手环手表 男血压计步睡眠心率心电健康情侣蓝牙跑步手表苹果安卓华为荣耀小米通用手环 全屏触控离线支付（纯黑色表带）,50501817398
VOSSTR,VOSSTR 心率血压血氧智能手环运动计步器男女 睡眠监测安卓iOS通用 深空黑,11158944501
瑞德罗曼,瑞德罗曼 带摄像头的迷你录音笔 高清录像机手环 手表远距智能降噪 128G【录音摄像 1080P】,52340868962,瑞德罗曼智能设备旗舰店,100.00g,非触控屏,支持蓝牙,跑步,运动计步,硅胶,通用,7天以下,黑白屏,生活防水,不支持泳姿识别,录音,无,不支持自动调节亮度
博之轮（BOZLUN）,博之轮（BOZLUN）W31,41605821766,博之轮钟表专营店,350.00g,中国大陆,W31,12-14mm,40mm以上,4-7天,彩色触屏,生活防水,5-10种,无,30天无忧退，一年质保,时尚智能手表,男士,硅胶
全程通,全程通Q88,100004245732
华为（HUAWEI）,华为（HUAWEI） 科技潮牌/荣耀手环5篮球版新品数据监测蓝牙多功能篮球跑姿监测50米防水智能手环 海鸥灰,55707694717,华为初之心专卖店,100.00g,全屏触控,0.8英寸以下,支持蓝牙,无,其他,14-16天,黑白屏,生活防水,跑步,无,一年质保,不支持蓝牙通话,男士，通用
fitup,fitupV19,52573770982,fitup官方旗舰店,30.00g,中国大陆,V19,单点触控,支持蓝牙,来电提醒,1.0-1.2英寸,TPU,跑步，器械训练,7-10天,男士，通用,彩屏,50米以上防水,不支持泳姿识别
华为（HUAWEI）,华为（HUAWEI） 华为儿童电话手表3 七重定位智能高清插卡通话多功能男孩女孩小孩拍照学生手环 儿童手表3【深空灰】,52198456873
华为（HUAWEI）,【领券直降】华为手环B5 智能运动蓝牙通话心率睡眠监测男女手表 消息来电提醒小米苹果手机适用3 B5钛金灰-时尚版+皮表带+大礼包,52661559068
NOERDEN,NOERDEN 牛丁 时尚智能手表 瑞士机芯 MATE+运动防水男女腕表 蓝宝石镜面电话提醒手环 睿智银（牛皮腕带款）,33293935908
卡丝拉狄（cathyladi）,卡丝拉狄（cathyladi）D220 ,44112852344
瑞德罗曼,瑞德罗曼W240,46075951816,瑞德罗曼智能设备旗舰店,1.0kg,单点触控,跑步,支持蓝牙,消息提醒，心率监测，运动计步,皮革，金属,7天以下,彩屏,生活防水,内置扬声器,支持蓝牙通话,免持接听,不支持自动调节亮度,男士，女士
特兰恩（Tralean）,特兰恩（Tralean） 【源】 智能电话手表wifi上网成人学生多功能防水插卡通话手环儿童定位手表 旗舰版 银色,35237157643
华为（HUAWEI）,【领券直降100】华为手环b5 智能运动手环蓝牙耳机 防水手表 心率监测计步器 科学睡眠 男女穿戴 曜石黑(运动版),30646249139
小米（MI）,华米智能手表GTS 小米运动手表男女防水触屏NFC手表手环心率监测多功能计步器苹果安卓支付watch 曜石黑,55990385375
华为（HUAWEI）,华为（HUAWEI） 智能手环B5蓝牙耳机通话手表心率睡眠压力监测计步彩屏防水男女穿戴小米苹果通用 运动版 曜石黑+赠皮表带+充头+贴膜+晒单送钢表带,32043490382
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 蓝牙智能手环检测血压心率手表运动计步器男女款商务睡眠监测防水跑步心跳 爵士黑,41682661959,普利邦数码旗舰店,50.00g,PLB-554699611185216,跑步,单点触控,16-21天,消息提醒，心率监测，睡眠监测，运动计步，久坐提醒,彩屏,50米防水,不支持,金属,0.8-1.0英寸,不支持,不支持,男士，女士，老人，通用
VOSSTR,VOSSTRV15,40714611542
橙朗,橙朗 智能手环女生款心率监测多功能蓝牙计步器苹果xs安卓防水运动健康手表 女神情侣手环 年会生日送礼 臻选好品-玫瑰金,26017346449
博之轮（BOZLUN）,博之轮（BOZLUN）B22,43634027820
VOSSTR,VOSSTR 智能手环 心率监测 测血压微信消息电话提醒运动手环计步游泳防水 科技黑-送黑表带,29967951273
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PXWY5,46465407126,普利邦数码配件旗舰店,50.00g,中国大陆,PXWY5591548749868,单点触控,1.0-1.2英寸,支持蓝牙,免持接听,硅胶，金属,7-10天,彩屏,生活防水,跑步,音乐播放,一年质保
dido,didoR1,32111260451,dido旗舰店,500.00g,中国大陆,dido R1,单点触控,支持蓝牙,跑步,来电提醒,硅胶,通用,7-10天,彩屏,30米防水,防丢失,1.2英寸以上
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 智能手环男女商务心率血压防水运动手表 香槟金,46045221220
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PL04171707,45641102244
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PL7,53380802428,普利邦数码旗舰店,50.00g,PLB-5941436562450726,10mm以下,30mm以下,4-7天,5种以下,彩色触屏,30米防水,皮革,无,两年质保,消息提醒，心率监测，音乐播放,男士，通用,时尚智能手表
普利邦（pulibang）,普利邦（pulibang） 智能手环运动跑步监测血压心率睡眠彩屏苹果安卓通用防水电子手表男女计步器 黑色金属表带,46298936955
小米（MI）,小米（MI） 米兔儿童电话手表3代4G版 智能手表男孩女孩蓝牙拍照手机插卡内置小爱同学学生运动手环 小米米兔儿童智能手表3代（粉色）,32505890284
瑞德罗曼,瑞德罗曼W570,40971590878,瑞德罗曼数码旗舰店,1.0kg,单点触控,支持蓝牙,跑步，器械训练,消息提醒，心率监测，睡眠监测,硅胶,通用,7天以下,彩屏,生活防水,不支持泳姿识别,内置扬声器,免持接听,不支持自动调节亮度
VOSSTR,VOSSTR 智能手环 心率监测消息提醒运动防水 睡眠监测来电拒接 心率异常报警 安卓iOS通用 科技黑-心电卓越版,22374134632,沃仕途智能手表专营店,250.00g,V9,跑步，骑行,单点触控,支持蓝牙,7天以下,彩屏,生活防水,不支持蓝牙通话,1.0-1.2英寸,来电提醒,无,通用,消息提醒，心率监测，睡眠监测
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PLBR2,50091503914
瑞德罗曼,瑞德罗曼F60,51450426715,瑞德罗曼数码旗舰店,100.00g,单点触控,跑步,支持蓝牙,消息提醒，心率监测，运动计步,金属,7天以下,彩屏,生活防水,拍照,不支持蓝牙通话,来电提醒,不支持自动调节亮度,女士
VOSSTR,VOSSTR 智能手环 女士款运动计步手环测心率健康睡眠监测防水 安卓iOS通用 女神粉,36869660723
华为（HUAWEI）,华为（HUAWEI）华为荣耀手环4,52893836561,诺信达数码专营店,0.78kg,全屏触控,支持蓝牙,来电提醒,0.8-1.0英寸,硅胶,跑步，器械训练,14-16天,通用,彩屏,50米防水,支持泳姿识别,不支持蓝牙通话,一年质保
华为（HUAWEI）,华为（HUAWEI）荣耀5手环蓝牙版,55776373974,酷联数码专营店,100.00g,全屏触控,0.8英寸以下,支持蓝牙,来电提醒,其他,14-16天,黑白屏,生活防水,跑步，骑行,无,一年质保,不支持蓝牙通话,男士，通用
360,360 儿童电话手表SE3/SE2Plus小学生智能生活防水gps手机多功能男女孩初中生运动手环 SE5蓝+表带+挂坠+贴膜*2+12色彩笔+电话卡,11382760198
DMDG,DMDG 3代智能手环男女情侣运动手环手表老人血压心率监测学生电子手环腕带防水计步器华为小米通用手环 星空黑,31315309082
小寻,小寻X1,51354478594
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PBPV08S,47848355094,普利邦数码配件旗舰店,50.00g,中国大陆,PXW594306901619,单点触控,1.0-1.2英寸,支持蓝牙,免持接听,硅胶,7天以下,彩屏,不防水,跑步,防丢失,两年质保
卡丝拉狄（cathyladi）,卡丝拉狄（cathyladi） 智能电话手表可插卡蓝牙运动圆屏学生手机多功能手环 时尚白,53574506161
纽曼（Newmine）,纽曼（Newmine） 运动智能手环男女 蓝牙手表手环血压心率 计步器 华为小米苹果通用金属商务手表 智能触屏手环 黑色,56175224498,一傲数码专营店,145.00g,中国大陆,全屏触控,1.2英寸以上,支持蓝牙,来电提醒,金属,7天以下,彩屏,30米防水,跑步，登山,拍照,30天无忧退，一年质保,不支持蓝牙通话
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PQW12,49859880693
普利邦（pulibang）,普利邦（pulibang） 智能手环蓝牙耳机二合一监测血压血氧心率睡眠运动华为苹果通用电话手表 黑色,48998219004
普利邦（pulibang）,普利邦（pulibang） 智能手环蓝牙耳机二合一可通话监测心率血压睡眠多功能运动健康手表 黑色,54703973559,普利邦影音娱乐旗舰店,1.0kg,PLB2019081405,跑步,单点触控,支持蓝牙,7天以下,彩屏,生活防水,支持蓝牙通话,0.8-1.0英寸,来电提醒,防丢失,男士，通用,消息提醒
小米（MI）,小米（MI）华米手表青春版Lite,54028187218,邑喧影音娱乐专营店,210.00g,登山,非触控屏,支持蓝牙,无,其他,其他,生活防水,7天以下,GPS定位,无,支持蓝牙通话,通用,0.8英寸以下
华为（HUAWEI）,华为（HUAWEI） 运动手环4e智能手环篮球精灵来电消息提醒运动数据记录睡眠监测跑步游泳手环 椰子灰,55247710909,华为丰弘专卖店,320.00g,0.8英寸以下,非触控屏,支持蓝牙,来电提醒,12-14天,黑白屏,50米防水,跑步，游泳,消息提醒，心率监测，睡眠监测,一年质保,无,男士，女士,不支持蓝牙通话
华为（HUAWEI）,华为（HUAWEI） 智能运动手环b3青春版男女手表计步器睡眠监测蓝牙耳机手环 黑色,37689409328
AMAZFIT,amazfitA1809,36839038762
DMDG,DMDG 智能手环手表 男女蓝牙运动手环 防水彩屏测量心脏血压心率健康睡眠监测 小米华为苹果通用手表 炫酷黑（1.3英寸高清大彩屏）,35859301483
ADZ,ADZAv08S,47843420304
佳明（GARMIN）,佳明（GARMIN） 智能手表 vivomoveHR 运动手环实时心率智能通知指针隐藏式触摸屏 经典版 流光金,43277971883
华为（HUAWEI）,华为（HUAWEI） 华为手环B5 运动智能手环男计步防水测心率电话手表 蓝牙通话耳机 摩卡棕（商务版）,38029262944
ADZ,ADZAP12,57296916746,ADZ旗舰店,200.00g,单点触控,跑步，骑行,支持蓝牙,消息提醒，心率监测，睡眠监测,硅胶，TPU,7天以下,彩屏,生活防水,防丢失,不支持蓝牙通话,来电提醒,支持自动调节亮度,男士，女士
华为（HUAWEI）,华为（HUAWEI） HUAWEI WATCH华为智能手表星月系列成人智能穿戴男女运动手环心率监测 玫瑰金-棕色牛皮尖尾表带(偏中性),10753366585
华为（HUAWEI）,华为（HUAWEI）华为手环3/3Pro,52260589945
瑞德罗曼,瑞德罗曼 腕表式蓝牙耳机AI智能语音手环二合一多功能彩屏无线商务运动男女生款 安卓苹果手机通用 黑色皮带,53366732773,瑞德罗曼数码旗舰店,100.00g,单点触控,支持蓝牙,跑步,消息提醒，心率监测，运动计步,皮革，金属,男士，女士,7天以下,彩屏,生活防水,不支持泳姿识别,内置扬声器,免持接听,不支持自动调节亮度
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PBPE58,53901056453,普利邦数码配件旗舰店,50.00g,中国大陆,PXWE58597459982406,单点触控,1.2英寸以上,支持蓝牙,来电提醒,金属,7天以下,彩屏,生活防水,跑步,防丢失,一年质保
普利邦（PULEEBUMG）,普利邦（PULEEBUMG）PBPP3,45618997677,普利邦数码配件旗舰店,25.00g,中国大陆,PXWP3595121482453,单点触控,1.0-1.2英寸,支持蓝牙,来电提醒,硅胶,7天以下,彩屏,30米防水,跑步,防丢失,两年质保
华为（HUAWEI）,【直降】华为智能运动手环b3青春版  蓝牙通话男女手表 睡眠监测安卓苹果系统计步器 GRU-B09黑色+黑色皮质腕带,52664562149
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 智能手环血压心率监测心电图测量仪运动男多功能蓝牙防水计步器老人手表 典雅黑,44075413489,普利邦数码旗舰店,50.00g,PLBG21,0.8-1.0英寸,多点触控,跑步,消息提醒，心率监测，睡眠监测，运动计步，久坐提醒,硅胶,黑白屏,生活防水,不支持,7天以下,30天无忧退，一年质保,不支持,男士，女士，老人，通用
VOSSTR,VOSSTR 智能手环彩屏心率血压手环多运动模式防水计步器智能手表微信来电智能提醒安卓IOS通用手环 【大彩屏心率血压升级版】睿智黑,39882050849
华为（HUAWEI）,华为荣耀运动智能手表WATCH Magic魔法系列压力心率睡眠监测GPS定位防水NFC支付男女士手环 【新品首发】陶瓷版 深海蓝,42956077916
dido,didoG23,43827078328,150.00g,中国大陆,G23,单点触控,0.8-1.0英寸,支持蓝牙,来电提醒,硅胶,7-10天,彩屏,生活防水,跑步,防丢失,一年质保,不支持蓝牙通话
DMDG,DMDG 智能运动手环手表 男女血压手环心率心电图电子手环 老人健康监测 小米华为苹果三星通用手环 星空黑（升级版 远程关爱款）,35145993927
ADZ,ADZA10,40866252669
华为（HUAWEI）,华为（HUAWEI） 3pro智能运动手环心率睡眠监测彩屏触控GPS跑步记步安卓苹果男女通用 华为手环3Pro-曜石黑【支持GPS，NFC支付】,53616394760,丰弘数码专营店,150.00g,全屏触控,0.8-1.0英寸,支持蓝牙,来电提醒,硅胶,7天以下,彩屏,50米防水,跑步，游泳,拍照,一年质保,不支持蓝牙通话,通用
ADZ,ADZAB31,51319496896
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 智能手环彩屏男女心率血压健康游泳商务防水真皮手表 时尚黑 智能光学传感,47045142953
普利邦（PULEEBUMG）,普利邦（PULEEBUMG） 智能手环手表血压定位监测户外运动防水手表 黑色,41053616448
全颂,全颂 智能手环运动计步多功能情侣时尚休闲手环女来电提醒测心率通用 黑色 华为荣耀8/v9/畅玩6X/5a/5C等系列,33726379624
荣耀（HONOR）,华为荣耀手环防水智能手环4Running计步器健康监测手表智能5提醒男女睡眠安卓苹果通用小米运动手环 【荣耀手环4running】牛仔蓝,56537627648
华为（HUAWEI）,华为（HUAWEI） 荣耀手环4防水智能手环4Running版计步器健康监测手表智能提醒运动手环 莹草绿,35528842720
乐心（HIIN）,乐心（HIIN）智能手环表运动表计步器可穿戴男士手表女生手表学生表电子表 【记步卡路里+2组闹钟】L030百搭黑,10543168216
翰诺思（HEANTTV）,翰诺思（HEANTTV） 适用于小米手环2腕带 金属类原装链式表带 三珠 黑色【送贴膜】,21458779261
炫戴（XUANDAI）,炫戴（XUANDAI） 适用小米手环3腕带金属NFC新款三代替换带原装表带智能运动时尚创意个性配件 小米3腕带-海浪红,44720960330
华为（HUAWEI）,华为（HUAWEI） 2018新款华为B5金属不锈钢硅胶智能手环腕带时尚表带 金属腕带-黑色 华为B5手环专用,27865452057
婉魅（wanmei）,婉魅 华为荣耀手环3/4适配充电器 B10/B20 华为运动手环ERS-B19/b29充电底座 荣耀3/荣耀4/运动手环充电底座+充电线,42401158557
华为（HUAWEI）,华为（HUAWEI）华为手环3/3Pro,45618879640
米布斯（mijobs）,米布斯（mijobs） 适用小米手环4腕带金属不锈钢实心精钢替换带小米手环3通用勇士盔甲限量版表带 银色,55150994088,米布斯智能设备旗舰店,60.00g,无,非触控屏,支持蓝牙,无,金属,无屏幕,生活防水,7天以下,消息提醒,无,不支持蓝牙通话,通用,0.8英寸以下
魅英（MEIYING）,魅英（MEIYING） 适用于华为荣耀S1手表表带华为b5手环华为watch一代米兰尼斯懒人磁吸腕带 米兰尼斯吸磁黑色【18mm】,47912456529
全颂,全颂 智能手表腕带蓝牙防丢失学生跑步遥控拍照计步运动手环 智能手环黑色 智能手机通用款,39851298213
AMAZFIT,AMAZFIT 智能手表青春版华米GPS定位户外运动跑步多功能计步器心率睡眠防水支付手环 酷鲨黑,55731574604
文明,小米手环1腕带 小米手环光感版替换腕带 多彩腕带 非原装腕带-黑色,12538297215
炫戴（XUANDAI）,炫戴（XUANDAI） 适用小米手环3充电线数据线充电器小米手环数据线光感版充电线非原装炫戴正品 小米3手环充电器,36432169915
华为（HUAWEI）,华为（HUAWEI） 智能手环B5专用表带 可拆卸皮带 专用钢带 专用Tpu腕带 运动手环PU表带 【棕色】皮质腕带,36867873163
乐心（HIIN）,乐心（HIIN） 智能手环手表韩版潮流时尚学生表女表多功能运动表男士跑步电子表苹果安卓蓝牙信息闹钟 【闹钟记步+来电提醒+睡眠监测】纤细深海蓝,26219431014
炫戴（XUANDAI）,炫戴（XUANDAI）小米3手环金属款,36457601474
华为（HUAWEI）,华为（HUAWEI） 智能手环B5专用表带 可拆卸皮带 专用钢带 专用Tpu腕带 运动手环PU表带 【棕色】皮质腕带,53910707325,顶然数码专营店,100.00g,中国大陆,多点触控,0.8英寸以下,支持蓝牙,无,皮革,7天以下,彩屏,生活防水,跑步,无,一年质保,不支持蓝牙通话
全程通,全程通W3彩屏,6685185,50.00g,中国大陆,单点触控,0.8-1.0英寸,支持蓝牙,来电提醒,硅胶,20-22天,彩屏,30米防水,跑步，骑行，登山，游泳，潜水，器械训练,拍照,30天无忧退，一年质保,不支持蓝牙通话,男士，女士，老人，儿童，通用
乐心（HIIN）,乐心（HIIN）智能手环学生运动表简约时尚女士手表青少年数字多功能数字表男款电子表记步卡路里 【闹钟记步+来电提醒+遥控拍照】纤细星空黑,26223686084,HIIN乐心旗舰店,16.00g,中国大陆,L025,其它,其它,方形,单针扣,黑色,IOS，安卓,蓝牙连接,其它,其它,智能提醒，睡眠监测，其它,中性
华为（HUAWEI）,华为（HUAWEI） 荣耀手环4  专用贴膜 两片装,26667554692
米布斯（mijobs）,米布斯（mijobs） Fitbit flex 2 智能手环吊坠套配件时尚不锈钢金属项链磁吸挂坠 银色,13186658863
米布斯（mijobs）,米布斯（mijobs） 适用小米手环2代腕带替换金属自由调节腕带 米兰尼斯表带磁吸免螺丝表壳 卡扣-特别亮银,23318687450
VOSSTR,VOSSTR 智能手环表带 钢表带 硅胶表带适用于E09 B3  GS06通用表带 E09 B3共用硅胶表带（黑红色）,29272198148,沃仕途数码专营店,200.00g,中国大陆,跑步,非触控屏,支持蓝牙,7天以下,无屏幕,生活防水,不支持,0.8英寸以下,短信收发,防丢失,男士，女士,消息提醒
爱尼卡孚（Anycover）,爱尼卡孚（Anycover） 荣耀4运动版荣耀5篮球版智能手环表带华为3e/4e腕带款版米兰替换带 米兰黑腕带 荣耀手环4Running版荣耀5篮球版表带,57055058678,爱尼卡孚旗舰店,200.00g,无,非触控屏,支持WIFI,无,金属,其他,不防水,7天以下,久坐提醒,无,不支持蓝牙通话,女士，通用,0.8英寸以下
米布斯（mijobs）,米布斯（mijobs） 适用荣耀手环5表带真皮牛头皮层腕带华为荣耀手环4表带nfc版通用时尚个性潮 棕银（送2张贴膜）,53839897128,米布斯智能设备旗舰店,30.00g,无,非触控屏,支持蓝牙,无,皮革,其他,不防水,7天以下,久坐提醒,无,不支持蓝牙通话,通用,0.8英寸以下
VOSSTR,VOSSTR 手环腕带智能手环表带运动智能心率手环腕带替换表带钢表带 硅胶表带通用表带 硅胶表带E09 B3 B5【颜色备注】不支持退货,51251686617
华为（HUAWEI）,华为（HUAWEI） 华为智能手环B5专用表带 可拆卸钢制表带 B5黑色竹节钢带,53144002641
霹雳先锋,霹雳先锋 适用于乐心手环腕带/表带/替换带 MAMBO2代/Ziva通用【紫色】,10378414293
米布斯（mijobs）,米布斯（mijobs） 适用NFC版小米手环3/4腕带金属实心不锈钢竹节表带小米智能手环三代通用替换 玫瑰金,33536499702
炫戴（XUANDAI）,炫戴（XUANDAI）华为B5手环表带,45359757491
翰诺思（HEANTTV）,翰诺思（HEANTTV） 翰诺思 乐心手环腕带适用mambo2代/ziva表带 迷彩黑【mambo2/ziva】,26731841770
文明,小米手环2腕带替换带二代硅胶男女防水防汗表带金属手环带 2代腕带黑红,24884438496
华为（HUAWEI）,荣耀手环4/5表带彩屏智能nfc标准版替换带华为3E/4Running跑步运动版手表硅胶多彩腕带 定制款 黑红-荣耀4running/华为3e/4e,37696841596
霹雳先锋,霹雳先锋 小米手环2代腕带运动智能手环替换彩色防水表带 升级款黑红,11598626695
AMAZFIT,AMAZFIT 米动手表青春版华米户外运动跑步健康多功能计步心率防水智能支付手环安卓苹果男女学生 粉色套装,57213351604
bejoy,bejoy 适用于小米手环3/4运动手环腕带 TPE硅胶运动手环表带 黑色,54555090711
魅英（MEIYING）,魅英（MEIYING） 适用于华为b3 b5智能手环表带b3青春版腕带商务防汗舒适双色硅胶不锈钢金属 b3黑色硅胶,49323585795
爱多（IDALL）,爱多（IDALL） 智能手环腕带邮费差价链接 差价链接,41423852422
诚可（CHKEPZ）,适用小米手环3充电器 NFC版 小米3智能运动手环充电线 数据线便携USB线 3代充电线+黑色腕带,51351655516
炫戴（XUANDAI）,炫戴（XUANDAI）小米3反扣款,39255766956
文明,米布斯 适用华为荣耀手环4表带金属米兰尼斯不锈钢腕带卡扣款真皮 黑色 米兰金属,48193748017
文明,小米手环3腕带 NFC版运动版时尚新款防丢双色咬合替换带表带 黑蓝,43937961520,大志数码专营店,1.0kg,0104052,0.8英寸以下,单点触控,跑步,消息提醒,皮革,无屏幕,不防水,不支持,7天以下,30天无忧退,不支持,男士
文明,适用小米手环4充电器 小米4代nfc版手环专用充电线 智能手环快充usb数据线便携运动复仇者联盟非免 午夜蓝-美队+充电器,54180452133
翰诺思（HEANTTV）,翰诺思 适用于小米手环2腕带 替换带 运动表带非金属 黑配荧光绿,15662494629
炫戴（XUANDAI）,炫戴（XUANDAI）华为手环3表带,43847923767
米布斯（mijobs）,米布斯（mijobs） 适用小米手环4腕带小米手环3nfc版通用真皮竹节表带个性时尚潮复仇者联盟通用 棕银【竹节款】,50997837785
文明,文明 米布斯（mijobs） 适用于小米手环3腕带金属米兰尼斯磁吸表带三代替换带智能手环腕带嵌入 _米兰SE_-黑色,32411868629
炫戴（XUANDAI）,炫戴（XUANDAI） AMAZFIT米动手环2腕带NFC华米智能运动手环替换带多彩个性创意潮二代 黑红,44723626922
文明,米布斯（mijobs） 适用小米手环3腕带同款硅胶替换带运动版双色透气多色可选米三代智能手 _运动双色_-黑白,32411969274
诚可（CHKEPZ）,智能运动男女蓝牙手表血压监测心率心脏跑步计步器健康多功能电子表情侣华为安卓苹果手环 黑色标配,55628724905
炫戴（XUANDAI）,炫戴（XUANDAI） 适用小米手环3腕带nfc版小米2智能运动手环替换表带男女运动彩色个性硅胶3代 双色款-黑红 小米手环3腕带,36456012698
