price,name,store,link,brand,sku_id
1279.0,AMAZFIT 智能运动手表2S尊享版小米生态功能防水游泳GPS蓝牙音乐,黑石智能旗舰店,//item.jd.com/42666593054.html,小米,42666593054
19.9,小米（MI） 小米,圆迈智能旗舰店,//item.jd.com/51459291378.html,小米,51459291378
18.9,小米（MI） ,圆迈智能旗舰店,//item.jd.com/1595981293.html,小米,1595981293
177.0,小米（MI） 小米,圆迈智能旗舰店,//item.jd.com/28780560514.html,小米,28780560514
3299.0,普利邦（PULEEBUMG） 商务运动智能手表男血压心率监测智能,普利邦数码配件旗舰店,//item.jd.com/52817903756.html,普利邦,52817903756
329.0,dido P3多功能智能,dido旗舰店,//item.jd.com/51375232822.html,dido,51375232822
2725.0,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/56981708095.html,普利邦,56981708095
4779.0,橙朗 新款彩屏智能,物联达数码专营店,//item.jd.com/46011072812.html,橙朗,46011072812
99.0,华为荣耀畅玩,华为进多专卖店,//item.jd.com/51434379552.html,荣耀,51434379552
299.0,小米家有品小寻儿童AI智能电话手表T1男孩女孩防水wifi学生手机通话GPS定位防丢,圆迈智能旗舰店,//item.jd.com/15637730898.html,小寻,15637730898
368.0,DMDG 智能运动,瑞可视京东专营店,//item.jd.com/37326119039.html,DMDG,37326119039
1958.0,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/46178754180.html,普利邦,46178754180
1188.0,dido Z29智能4G电话手表 男女成人学生可插卡通话GPS定位运动,Dido智能设备京东自营旗舰店,//item.jd.com/100003497336.html,dido,100003497336
888.0,华为（HUAWEI） 儿童智能电话手表3pro三网插卡4G通话拍照男女学生小孩GPS定位安全保护,爱果数码专营店,//item.jd.com/36435288760.html,华为,36435288760
549.0,kido 360儿童电话手表电信版V5防水4G全网通男女孩学生定位智能手表拍照手机防丢触摸屏,奕格数码专营店,//item.jd.com/44775662617.html,360,44775662617
4288.0,希娜塔 彩屏心电图手表男女多功能运动智能,希娜塔数码旗舰店,//item.jd.com/55030472902.html,希娜塔,55030472902
1438.0,【直降100元】华为手表GT WATCHGT 户外运动手表心率睡眠检测NFC支付两周续航智能,华为中联智能专卖店,//item.jd.com/45768062436.html,华为,45768062436
488.0,希比希 【心率血压版】老人电话手表手机智能手表成人GPS定位手表,微盈亮数码专营店,//item.jd.com/31902371044.html,希比希,31902371044
1488.0,华为（HUAWEI） 新款WATCHGT智能手表持久续航移动nfc公交心率睡眠健康监测运动,莫菲特数码专营店,//item.jd.com/52316216011.html,华为,52316216011
3088.0,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/51361914222.html,普利邦,51361914222
1099.0,【咨询客服立减】华为荣耀手表WatchDream智能女性运动心率防水女士,港讯智能专营店,//item.jd.com/41256279457.html,荣耀,41256279457
1099.0,华为,华为丰弘专卖店,//item.jd.com/42779009399.html,华为,42779009399
319.0,华为（HUAWEI） B3青春版原装配件 智能运动,华为晨美专卖店,//item.jd.com/14355514425.html,华为,14355514425
55.0,华为（HUAWEI） 阿奇猫 华为B5,华为屹林专卖店,//item.jd.com/30494444496.html,华为,30494444496
1488.0,华为（HUAWEI） 新款WATCHGT智能手表持久续航移动nfc公交支付,华为果珈专卖店,//item.jd.com/36974808485.html,华为,36974808485
179.0,华为（HUAWEI） 荣耀,荣耀智能旗舰店,//item.jd.com/26012808664.html,荣耀,26012808664
129.0,华为（HUAWEI） 科技潮牌/荣耀,华为初之心专卖店,//item.jd.com/51539436164.html,荣耀,51539436164
4088.0,希娜塔 智能电话手表男4G全网通可插卡WIFFi心率监测多功能运动,希娜塔数码旗舰店,//item.jd.com/55333224526.html,希娜塔,55333224526
268.0,VOSSTR 【心率血压  测心电图】智能,沃仕途智能手表专营店,//item.jd.com/13439277475.html,VOSSTR,13439277475
1980.0,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/46497440124.html,普利邦,46497440124
195.0,华为荣耀,千百回智能专营店,//item.jd.com/35538999173.html,荣耀,35538999173
899.0,ADZ 健康智能,ADZ旗舰店,//item.jd.com/56292361401.html,ADZ,56292361401
129.0,华为（HUAWEI） 华为,华为平天专卖店,//item.jd.com/55497407966.html,华为,55497407966
129.0,华为（HUAWEI） ,华为臻联专营店,//item.jd.com/56167615615.html,华为,56167615615
4399.0,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/49412069342.html,普利邦,49412069342
215.0,华为（HUAWEI） 荣耀,彪牌手机配件专营店,//item.jd.com/53548876283.html,荣耀,53548876283
1019.0,Garmin 佳明vivosmart4/vivosport智能,GARMIN佳明旗舰店,//item.jd.com/32062922587.html,佳明,32062922587
749.0,华为荣耀智能手表Watch Magic 运动,浤兴数码专营店,//item.jd.com/52190864418.html,荣耀,52190864418
199.0,荣耀,荣耀京东自营旗舰店,//item.jd.com/7320003.html,荣耀,7320003
379.0,华为,华为卓瑞尔专卖店,//item.jd.com/43335888672.html,华为,43335888672
2390.0,普利邦（PULEEBUMG） 防水彩屏运动智能,普利邦数码旗舰店,//item.jd.com/47036670816.html,普利邦,47036670816
299.0,DMDG 体脂,瑞可视京东专营店,//item.jd.com/47099387018.html,DMDG,47099387018
459.0,小米（MI） 米兔儿童电话手表3C 双4G网络高清视频拍照AI英语学习机手机插卡双向通话多重定位,铭婵智能旗舰店,//item.jd.com/54044597558.html,小米,54044597558
269.0,amazfit 华米新品米动手表青春版Lite智能运动手表腕带防水运动,创趣智能数码专营店,//item.jd.com/49288216285.html,华米,49288216285
229.0,小米（MI） 小米,时代数码旗舰店,//item.jd.com/11281714445.html,小米,11281714445
19.0,荣耀,钰威数码专营店,//item.jd.com/50513230132.html,荣耀,50513230132
899.0,NOERDEN 牛丁 智能手表 瑞士机芯 MATE2运动防水男女腕表 计步,NOERDEN官方旗舰店,//item.jd.com/40431397581.html,NOERDEN,40431397581
699.0,爱多（IDALL） 健康智能,IDALL旗舰店,//item.jd.com/53562073494.html,爱多,53562073494
219.0,华为（HUAWEI） 荣耀,金达威数码专营店,//item.jd.com/53818039864.html,荣耀,53818039864
2088.0,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/41466701712.html,普利邦,41466701712
199.0,华为（HUAWEI） 荣耀,诺信达数码专营店,//item.jd.com/52621678461.html,荣耀,52621678461
399.0,华为（HUAWEI） 原装智能,屹林宏业数码配件专营店,//item.jd.com/48435290164.html,华为,48435290164
1988.0,瑞德罗曼 智能手表监测血压心率心电彩屏多功能运动,瑞德罗曼数码旗舰店,//item.jd.com/45818203035.html,瑞德罗曼,45818203035
3688.0,瑞德罗曼 智能,瑞德罗曼数码旗舰店,//item.jd.com/40971596182.html,瑞德罗曼,40971596182
3388.0,希娜塔 智能电话手表全网通4G全网通多功能运动防水心率监测运动,希娜塔数码旗舰店,//item.jd.com/55328012310.html,希娜塔,55328012310
508.0,Fitbit Inspire 智能,Fitbit中恒信通专卖店,//item.jd.com/43775161994.html,Fitbit,43775161994
2457.0,卡丝拉狄（cathyladi） 智能运动,卡丝拉狄数码旗舰店,//item.jd.com/43438961248.html,卡丝拉狄,43438961248
1699.0,华为（HUAWEI） B5商务智能健康,顶然数码专营店,//item.jd.com/53942085973.html,华为,53942085973
599.0,ADZ 智能,ADZ旗舰店,//item.jd.com/41383705865.html,ADZ,41383705865
169.0,AMAZFIT 月霜 智能,AMAZFIT钟表京东自营旗舰店,//item.jd.com/100003934004.html,AMAZFIT,100003934004
258.0,DMDG 【动态心电图】运动,瑞可视京东专营店,//item.jd.com/30655928234.html,DMDG,30655928234
109.0,华为,豫泊德仁数码专营店,//item.jd.com/38393599335.html,华为,38393599335
129.0,华为（HUAWEI） 华为,闪搜数码旗舰店,//item.jd.com/55097503745.html,华为,55097503745
348.0,真匠 老人电话手表健康测心率防丢防走失老年成人追踪器gps定位跟踪器男女智能定位,真匠数码旗舰店,//item.jd.com/18370508578.html,真匠,18370508578
399.0,【咨询领券立减】华为智能运动,江滨仁合数码专营店,//item.jd.com/47882732388.html,华为,47882732388
3999.0,普利邦（pulibang） 医疗智能,普利邦影音娱乐旗舰店,//item.jd.com/54765731972.html,普利邦,54765731972
299.0,送礼包 华为荣耀儿童电话手表 七重定位智能高清插卡通话360度多功能男孩女孩学生,荣耀进多专卖店,//item.jd.com/54924732079.html,360,54924732079
1388.0,华为（HUAWEI） 【新品】华为智能手表WATCH GT 两周续航 户外运动,浤兴数码专营店,//item.jd.com/52199450468.html,华为,52199450468
1488.0,华为（HUAWEI） 华为智能手表WATCH1运动手表,金米数码专营店,//item.jd.com/10266744622.html,华为,10266744622
119.0,小米（MI） 小米,圆迈智能旗舰店,//item.jd.com/10392128697.html,小米,10392128697
299.0,AMAZFIT 米动,AMAZFIT京东自营官方旗舰店,//item.jd.com/100002712110.html,AMAZFIT,100002712110
299.0,DMDG 运动智能,瑞可视京东专营店,//item.jd.com/50501817398.html,DMDG,50501817398
168.0,VOSSTR 心率血压血氧智能,沃仕途智能手表专营店,//item.jd.com/11158944501.html,VOSSTR,11158944501
3268.0,瑞德罗曼 带摄像头的迷你录音笔 高清录像机,瑞德罗曼智能设备旗舰店,//item.jd.com/52340868962.html,瑞德罗曼,52340868962
699.0,博之轮（BOZLUN） 智能,博之轮钟表专营店,//item.jd.com/41605821766.html,博之轮,41605821766
219.0,全程通GT103智能运动手表全触摸彩屏,全程通京东自营旗舰店,//item.jd.com/100004245732.html,全程通,100004245732
119.0,华为（HUAWEI） 科技潮牌/荣耀,华为初之心专卖店,//item.jd.com/55707694717.html,荣耀,55707694717
368.0,fitup 心电图健康监测智能,fitup官方旗舰店,//item.jd.com/52573770982.html,fitup,52573770982
398.0,华为（HUAWEI） 华为儿童电话手表3 七重定位智能高清插卡通话多功能男孩女孩小孩拍照学生,誉满天下数码专营店,//item.jd.com/52198456873.html,华为,52198456873
1399.0,【领券直降】华为,浤兴数码专营店,//item.jd.com/52661559068.html,华为,52661559068
999.0,NOERDEN 牛丁 时尚智能手表 瑞士机芯 MATE+运动防水男女腕表 蓝宝石镜面电话提醒,NOERDEN官方旗舰店,//item.jd.com/33293935908.html,NOERDEN,33293935908
1889.0,卡丝拉狄（cathyladi） 智能手表彩屏运动,卡丝拉狄数码旗舰店,//item.jd.com/44112852344.html,卡丝拉狄,44112852344
2800.0,瑞德罗曼 智能,瑞德罗曼智能设备旗舰店,//item.jd.com/46075951816.html,瑞德罗曼,46075951816
2698.0,特兰恩（Tralean） 【源】 智能电话手表wifi上网成人学生多功能防水插卡通话,曼朗数码专营店,//item.jd.com/35237157643.html,特兰恩,35237157643
899.0,【领券直降100】华为,悟虎数码专营店,//item.jd.com/30646249139.html,华为,30646249139
899.0,华米智能手表GTS 小米运动手表男女防水触屏NFC手表,明猩智能旗舰店,//item.jd.com/55990385375.html,小米,55990385375
999.0,华为（HUAWEI） 智能,金达威数码专营店,//item.jd.com/32043490382.html,华为,32043490382
1649.0,普利邦（PULEEBUMG） 蓝牙智能,普利邦数码旗舰店,//item.jd.com/41682661959.html,普利邦,41682661959
298.0,VOSSTR 女性镶钻健康智能,沃仕途数码专营店,//item.jd.com/40714611542.html,VOSSTR,40714611542
2680.0,橙朗 智能,物联达数码专营店,//item.jd.com/26017346449.html,橙朗,26017346449
198.0,博之轮（BOZLUN） 智能,博之轮钟表专营店,//item.jd.com/43634027820.html,博之轮,43634027820
168.0,VOSSTR 智能,沃仕途智能手表专营店,//item.jd.com/29967951273.html,VOSSTR,29967951273
2788.0,普利邦（PULEEBUMG） 可通话智能,普利邦数码配件旗舰店,//item.jd.com/46465407126.html,普利邦,46465407126
229.0,小米（MI） 小米,弘祥智能旗舰店,//item.jd.com/29269528144.html,小米,29269528144
399.0,dido R1智能运动,dido旗舰店,//item.jd.com/32111260451.html,dido,32111260451
2899.0,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/46045221220.html,普利邦,46045221220
2888.0,普利邦（PULEEBUMG） 智能,普利邦数码配件旗舰店,//item.jd.com/45641102244.html,普利邦,45641102244
2888.0,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/53380802428.html,普利邦,53380802428
2880.0,普利邦（pulibang） 智能,普利邦影音娱乐旗舰店,//item.jd.com/46298936955.html,普利邦,46298936955
519.0,小米（MI） 米兔儿童电话手表3代4G版 智能手表男孩女孩蓝牙拍照手机插卡内置小爱同学学生运动,元朗智能专营店,//item.jd.com/32505890284.html,小米,32505890284
2592.0,瑞德罗曼 智能,瑞德罗曼数码旗舰店,//item.jd.com/40971590878.html,瑞德罗曼,40971590878
399.0,VOSSTR 智能,沃仕途智能手表专营店,//item.jd.com/22374134632.html,VOSSTR,22374134632
3299.0,普利邦（PULEEBUMG） 多功能智能手表男计步器测血压心率,普利邦数码配件旗舰店,//item.jd.com/50091503914.html,普利邦,50091503914
2520.0,瑞德罗曼 多功能大彩屏智能,瑞德罗曼数码旗舰店,//item.jd.com/51450426715.html,瑞德罗曼,51450426715
298.0,VOSSTR 智能,沃仕途智能手表专营店,//item.jd.com/36869660723.html,VOSSTR,36869660723
338.0,华为（HUAWEI） 荣耀,诺信达数码专营店,//item.jd.com/52893836561.html,荣耀,52893836561
119.0,华为荣耀,酷联数码专营店,//item.jd.com/55776373974.html,荣耀,55776373974
199.0,360 儿童电话手表SE3/SE2Plus小学生智能生活防水gps手机多功能男女孩初中生运动,瑞达鼎峰数码专营店,//item.jd.com/11382760198.html,360,11382760198
128.0,DMDG 3代智能,大白熊专营店,//item.jd.com/31315309082.html,DMDG,31315309082
349.0,小寻 小米Mibro中小学生天才儿童电话手机学习手表X1视频移动联通双4G智能插卡GPS定位男女,头号卖家智能生活旗舰店,//item.jd.com/51354478594.html,小米,51354478594
2688.0,普利邦（PULEEBUMG） 智能,普利邦数码配件旗舰店,//item.jd.com/47848355094.html,普利邦,47848355094
2849.0,卡丝拉狄（cathyladi） 智能电话手表可插卡蓝牙运动圆屏学生手机多功能,卡丝拉狄数码旗舰店,//item.jd.com/53574506161.html,卡丝拉狄,53574506161
239.0,纽曼（Newmine） 运动智能,一傲数码专营店,//item.jd.com/56175224498.html,Newmine,56175224498
2400.0,普利邦（PULEEBUMG） 彩屏智能,普利邦数码旗舰店,//item.jd.com/49859880693.html,普利邦,49859880693
2588.0,普利邦（pulibang） 智能,普利邦影音娱乐旗舰店,//item.jd.com/48998219004.html,普利邦,48998219004
2580.0,普利邦（pulibang） 智能,普利邦影音娱乐旗舰店,//item.jd.com/54703973559.html,普利邦,54703973559
388.0,小米（MI） 华米AMAZFIT米动手表青春版Lite 智能运动手表男女腕带防水计步测心率,邑喧影音娱乐专营店,//item.jd.com/54028187218.html,AMAZFIT,54028187218
129.0,华为（HUAWEI） 运动,华为丰弘专卖店,//item.jd.com/55247710909.html,华为,55247710909
599.0,华为（HUAWEI） 智能运动,莫菲特数码专营店,//item.jd.com/37689409328.html,华为,37689409328
699.0,amazfit AMAZFIT华米智能运动手表2男女腕带防水,弘祥智能旗舰店,//item.jd.com/36839038762.html,华米,36839038762
178.0,DMDG 智能,瑞可视京东专营店,//item.jd.com/35859301483.html,DMDG,35859301483
1299.0,ADZ 多功能智能运动,ADZ旗舰店,//item.jd.com/47843420304.html,ADZ,47843420304
1780.0,佳明（GARMIN） 智能手表 vivomoveHR 运动,佳明GARMIN数码旗舰店,//item.jd.com/43277971883.html,佳明,43277971883
1199.0,华为（HUAWEI） 华为,华为捷赫专营店,//item.jd.com/38029262944.html,华为,38029262944
499.0,ADZ 智能血压,ADZ旗舰店,//item.jd.com/57296916746.html,ADZ,57296916746
1088.0,华为（HUAWEI） HUAWEI WATCH华为智能手表星月系列成人智能穿戴男女运动,立众数码专营店,//item.jd.com/10753366585.html,华为,10753366585
379.0,【限时直降40】华为 ,盈诺智能设备专营店,//item.jd.com/52260589945.html,华为,52260589945
2580.0,瑞德罗曼 腕表式蓝牙耳机AI智能语音,瑞德罗曼数码旗舰店,//item.jd.com/53366732773.html,瑞德罗曼,53366732773
2888.0,普利邦（PULEEBUMG） 智能,普利邦数码配件旗舰店,//item.jd.com/53901056453.html,普利邦,53901056453
2588.0,普利邦（PULEEBUMG） 新款智能,普利邦数码配件旗舰店,//item.jd.com/45618997677.html,普利邦,45618997677
435.0,【直降】华为智能运动,浤兴数码专营店,//item.jd.com/52664562149.html,华为,52664562149
2388.0,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/44075413489.html,普利邦,44075413489
218.0,VOSSTR 智能,利和成智能手表专营店,//item.jd.com/39882050849.html,VOSSTR,39882050849
2099.0,华为荣耀运动智能手表WATCH Magic魔法系列压力心率睡眠监测GPS定位防水NFC支付男女士,菲奥娜数码专营店,//item.jd.com/42956077916.html,荣耀,42956077916
799.0,dido G23血压智能,dido智能设备官方旗舰店,//item.jd.com/43827078328.html,dido,43827078328
398.0,DMDG 智能运动,瑞可视京东专营店,//item.jd.com/35145993927.html,DMDG,35145993927
499.0,ADZ 血压智能,ADZ旗舰店,//item.jd.com/40866252669.html,ADZ,40866252669
349.0,华为（HUAWEI） 3pro智能运动,丰弘数码专营店,//item.jd.com/53616394760.html,华为,53616394760
499.0,ADZ 彩屏智能,ADZ旗舰店,//item.jd.com/51319496896.html,ADZ,51319496896
2799.0,普利邦（PULEEBUMG） 智能,普利邦智能设备旗舰店,//item.jd.com/47045142953.html,普利邦,47045142953
2999.0,普利邦（PULEEBUMG） 智能,普利邦数码旗舰店,//item.jd.com/41053616448.html,普利邦,41053616448
99.0,全颂 智能,全颂官方旗舰店,//item.jd.com/33726379624.html,全颂,33726379624
97.9,华为荣耀,华融数码专营店,//item.jd.com/56537627648.html,荣耀,56537627648
99.0,华为（HUAWEI） 荣耀,誉满天下数码专营店,//item.jd.com/35528842720.html,荣耀,35528842720
49.0,乐心（HIIN）智能,HIIN乐心旗舰店,//item.jd.com/10543168216.html,乐心,10543168216
99.0,翰诺思（HEANTTV） 适用于小米,天聚数码专营店,//item.jd.com/21458779261.html,小米,21458779261
49.0,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/44720960330.html,小米,44720960330
49.0,华为（HUAWEI） 2018新款华为B5金属不锈钢硅胶智能,华为盈诺专营店,//item.jd.com/27865452057.html,华为,27865452057
19.5,婉魅 华为荣耀,萌尚数码专营店,//item.jd.com/42401158557.html,荣耀,42401158557
25.0,华为,梓豪数码专营店,//item.jd.com/45618879640.html,华为,45618879640
48.0,米布斯（mijobs） 适用小米,米布斯智能设备旗舰店,//item.jd.com/55150994088.html,小米,55150994088
49.9,魅英（MEIYING） 适用于华为荣耀S1手表表带华为b5,魅英旗舰店,//item.jd.com/47912456529.html,华为,47912456529
90.0,全颂 智能手表腕带蓝牙防丢失学生跑步遥控拍照计步运动,全颂官方旗舰店,//item.jd.com/39851298213.html,全颂,39851298213
699.0,AMAZFIT 智能手表青春版华米GPS定位户外运动跑步多功能计步器心率睡眠防水支付,京彩智能数码专营店,//item.jd.com/55731574604.html,华米,55731574604
9.9,小米,大志数码专营店,//item.jd.com/12538297215.html,小米,12538297215
12.8,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/36432169915.html,小米,36432169915
79.0,华为（HUAWEI） 智能,爱果数码专营店,//item.jd.com/36867873163.html,华为,36867873163
79.0,乐心（HIIN） 智能,金久晖手表专营店,//item.jd.com/26219431014.html,乐心,26219431014
89.0,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/36457601474.html,小米,36457601474
79.0,华为（HUAWEI） 智能,顶然数码专营店,//item.jd.com/53910707325.html,华为,53910707325
79.0,全程通W3彩屏智能,全程通京东自营旗舰店,//item.jd.com/6685185.html,全程通,6685185
79.0,乐心（HIIN）智能,HIIN乐心旗舰店,//item.jd.com/26223686084.html,乐心,26223686084
26.0,华为（HUAWEI） 荣耀,佳恒天成数码专营店,//item.jd.com/26667554692.html,荣耀,26667554692
39.0,米布斯（mijobs） Fitbit flex 2 智能,米布斯智能设备旗舰店,//item.jd.com/13186658863.html,Fitbit,13186658863
39.0,米布斯（mijobs） 适用小米,米布斯智能设备旗舰店,//item.jd.com/23318687450.html,小米,23318687450
39.0,VOSSTR 智能,沃仕途数码专营店,//item.jd.com/29272198148.html,VOSSTR,29272198148
39.0,爱尼卡孚（Anycover） 荣耀4运动版荣耀5篮球版智能,爱尼卡孚旗舰店,//item.jd.com/57055058678.html,荣耀,57055058678
39.0,米布斯（mijobs） 适用荣耀,米布斯智能设备旗舰店,//item.jd.com/53839897128.html,荣耀,53839897128
39.0,VOSSTR ,利和成智能手表专营店,//item.jd.com/51251686617.html,VOSSTR,51251686617
69.0,华为（HUAWEI） 华为智能,浤兴数码专营店,//item.jd.com/53144002641.html,华为,53144002641
68.0,霹雳先锋 适用于乐心,锋芒时代数码专营店,//item.jd.com/10378414293.html,乐心,10378414293
68.0,米布斯（mijobs） 适用NFC版小米,米布斯智能设备旗舰店,//item.jd.com/33536499702.html,小米,33536499702
68.0,炫戴（XUANDAI）适用华为B5,腾飞哥特数码专营店,//item.jd.com/45359757491.html,华为,45359757491
22.0,翰诺思（HEANTTV） 翰诺思 乐心,天聚数码专营店,//item.jd.com/26731841770.html,乐心,26731841770
15.8,小米,大志数码专营店,//item.jd.com/24884438496.html,小米,24884438496
16.9,荣耀,宾视数码专营店,//item.jd.com/37696841596.html,荣耀,37696841596
19.0,霹雳先锋 小米,锋芒时代数码专营店,//item.jd.com/11598626695.html,小米,11598626695
469.0,AMAZFIT 米动手表青春版华米户外运动跑步健康多功能计步心率防水智能支付,京彩智能数码专营店,//item.jd.com/57213351604.html,华米,57213351604
5.99,bejoy 适用于小米,剑亭数码专营店,//item.jd.com/54555090711.html,小米,54555090711
25.9,魅英（MEIYING） 适用于华为b3 b5智能,魅英旗舰店,//item.jd.com/49323585795.html,华为,49323585795
10.0,爱多（IDALL） 智能,IDALL旗舰店,//item.jd.com/41423852422.html,爱多,41423852422
11.3,适用小米,华缘数码专营店,//item.jd.com/51351655516.html,小米,51351655516
29.9,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/39255766956.html,小米,39255766956
59.0,米布斯 适用华为荣耀,大志数码专营店,//item.jd.com/48193748017.html,荣耀,48193748017
19.9,小米,大志数码专营店,//item.jd.com/43937961520.html,小米,43937961520
28.0,适用小米,大志数码专营店,//item.jd.com/54180452133.html,小米,54180452133
28.0,翰诺思 适用于小米,华卓数码专营店,//item.jd.com/15662494629.html,小米,15662494629
28.0,炫戴（XUANDAI） 适用华为荣耀,腾飞哥特数码专营店,//item.jd.com/43847923767.html,荣耀,43847923767
56.0,米布斯（mijobs） 适用小米,米布斯智能设备旗舰店,//item.jd.com/50997837785.html,小米,50997837785
55.0,文明 米布斯（mijobs） 适用于小米,大志数码专营店,//item.jd.com/32411868629.html,小米,32411868629
18.0,炫戴（XUANDAI） AMAZFIT米动,腾飞哥特数码专营店,//item.jd.com/44723626922.html,AMAZFIT,44723626922
20.0,米布斯（mijobs） 适用小米,大志数码专营店,//item.jd.com/32411969274.html,小米,32411969274
48.8,智能运动男女蓝牙手表血压监测心率心脏跑步计步器健康多功能电子表情侣华为安卓苹果,华缘数码专营店,//item.jd.com/55628724905.html,华为,55628724905
18.8,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/36456012698.html,小米,36456012698
21.0,小米,慧华智能设备专营店,//item.jd.com/53485731426.html,小米,53485731426
2199.0,康普奇（Compucci） 智能,康普奇旗舰店,//item.jd.com/54294930825.html,康普奇,54294930825
8.9,小米,乐瑞丰旗舰店,//item.jd.com/55607632490.html,小米,55607632490
25.0,炫戴（XUANDAI） 适用荣耀4Running版华为3E,腾飞哥特数码专营店,//item.jd.com/52783007711.html,华为,52783007711
219.0,小米（MI） 小米,冠翔数码专营店,//item.jd.com/57241941400.html,小米,57241941400
1399.0,康普奇（Compucci） 智能手表健康,康普奇旗舰店,//item.jd.com/55637399151.html,康普奇,55637399151
25.0,适用于小米,民瑞数码专营店,//item.jd.com/35531115667.html,小米,35531115667
25.0,炫戴（XUANDAI）适用荣耀,腾飞哥特数码专营店,//item.jd.com/35826583346.html,荣耀,35826583346
45.0,小米,大志数码专营店,//item.jd.com/43551231609.html,小米,43551231609
38.48,华为荣耀,万鑫鼎运动户外专营店,//item.jd.com/54585300910.html,荣耀,54585300910
17.3,适用乐心,华缘数码专营店,//item.jd.com/55565676770.html,乐心,55565676770
39.0,米布斯（mijobs） 适用小米,米布斯智能设备旗舰店,//item.jd.com/10120413120.html,小米,10120413120
44.0,F.L 适用华为荣耀3,锦昊数码专营店,//item.jd.com/34744789202.html,荣耀,34744789202
33.83,nfc 小米,优聚运动户外专营店,//item.jd.com/42549968997.html,小米,42549968997
499.0,AMAZFIT 米动健康,喧霆影音娱乐专营店,//item.jd.com/57005871580.html,AMAZFIT,57005871580
40.0,小米,大志数码专营店,//item.jd.com/54180636506.html,小米,54180636506
1388.0,普利邦（pulibang） 女士智能,普利邦影音娱乐旗舰店,//item.jd.com/57227869265.html,普利邦,57227869265
19.9,VOSSTR 智能,沃仕途智能手表专营店,//item.jd.com/11125765685.html,VOSSTR,11125765685
39.0,华为（HUAWEI） 荣耀,佳恒天成数码专营店,//item.jd.com/22620099290.html,荣耀,22620099290
39.0,VOSSTR 智能,沃仕途数码专营店,//item.jd.com/10560034278.html,VOSSTR,10560034278
19.9,爱尼卡孚（Anycover） 荣耀,爱尼卡孚旗舰店,//item.jd.com/36143633528.html,荣耀,36143633528
39.0,华为（HUAWEI） 华为智能,浤兴数码专营店,//item.jd.com/53150939759.html,华为,53150939759
388.0,AMAZFIT 华米米动手表青春版lite智能运动,喧霆影音娱乐专营店,//item.jd.com/57005891556.html,华米,57005891556
19.9,魅英（MEIYING）适用荣耀,魅英旗舰店,//item.jd.com/48095160041.html,荣耀,48095160041
16.8,飞花令（FHL） 小米,飞花令旗舰店,//item.jd.com/28386204117.html,小米,28386204117
4.7,适用小米,华缘数码专营店,//item.jd.com/55565690569.html,小米,55565690569
16.9,魅英（MEIYING） 适用于小米,魅英旗舰店,//item.jd.com/47828018757.html,小米,47828018757
109.0,华为,华为京东自营官方旗舰店,//item.jd.com/100007651996.html,华为,100007651996
359.0,AMAZFIT 华米米动,京彩智能数码专营店,//item.jd.com/57235538735.html,华米,57235538735
32.0,小米（MI） 小米小寻儿童电话手表S1/A2男孩女孩学生智能wifi手机通话GPS定位防丢防水,圆迈智能旗舰店,//item.jd.com/18904773697.html,小寻,18904773697
30.0,爱多（IDALL） 爱多智能,IDALL旗舰店,//item.jd.com/35166185855.html,爱多,35166185855
2880.0,佳明（GARMIN） 智能手表Active 运动,佳明GARMIN数码旗舰店,//item.jd.com/56600786505.html,佳明,56600786505
15.9,魅英（MEIYING） 适用于华为3E/4E,魅英旗舰店,//item.jd.com/56620848461.html,华为,56620848461
68.0,适用于华为荣耀,陌妃腕表拼购专营店,//item.jd.com/49255459498.html,荣耀,49255459498
24.9,乐心,华缘数码专营店,//item.jd.com/51351699041.html,乐心,51351699041
29.0,华为（HUAWEI） 华为3pro智能运动,顶然数码专营店,//item.jd.com/54158929709.html,华为,54158929709
29.0,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/36423756836.html,小米,36423756836
29.9,爱多（IDALL） 爱多智能,IDALL旗舰店,//item.jd.com/36771606127.html,爱多,36771606127
29.9,魅英（MEIYING） 适用华为b3b5,魅英旗舰店,//item.jd.com/47871890893.html,华为,47871890893
29.9,爱多（IDALL） 爱多智能,棉花田数码专营店,//item.jd.com/33575288266.html,爱多,33575288266
29.0,F.L Fitbit Flex charge HR Force ,锦昊电子专营店,//item.jd.com/1541025601.html,Fitbit,1541025601
